,date,open,high,low,close,volume,return_1,return_5,log_return_1,sma_20,sma_50,sma_200,sma_ratio_20,sma_ratio_50,ema_12,ema_20,ema_26,ema_ratio_20,rsi_14,macd,macd_signal,macd_hist,roc_5,roc_10,bb_upper,bb_lower,bb_width,bb_pct_b,atr_14,atr_ratio,stoch_k,stoch_d,obv,obv_change,vwap,vwap_ratio,z_score_20,future_return,target_direction
0,2015-10-16,4872.35986328125,4886.9501953125,4851.27978515625,4886.68994140625,1855290000,0.003406468741368185,0.011638561891912813,0.0034006798694076763,4745.631030273437,4807.792822265625,4919.3521020507815,0.029723952459212777,0.016410257691479746,4801.553881758642,4786.351820150868,4787.398748760442,0.02096338192962577,0.589009706618566,14.155132998200315,-9.251279644027111,23.406412642227426,1.1638561891912738,3.8003085194024644,4949.579764468474,4541.6822960784,0.08347111711218841,0.8458195307991404,77.55778681395063,0.0158712313946466,0.9993491864831039,0.9320516692216202,6993110000.0,0.3611045151445555,4731.416875077929,0.032817456256327704,1.3832781231965612,0.0038431481560492475,1
1,2015-10-19,4873.5400390625,4915.490234375,4865.830078125,4905.47021484375,1619920000,0.0038431481560492475,0.01381174797808371,0.0038357821286325745,4749.45703125,4805.03142578125,4920.245402832032,0.03284863565818785,0.02090283708106444,4817.541009925581,4797.6964291692375,4796.144783285131,0.022463652560271496,0.6015963907135611,21.39622664045055,-3.121778387131579,24.518005027582127,1.3811747978083735,2.5978602984879524,4962.648507008144,4536.265555491856,0.08691989408600864,0.8658992064268544,75.56509891652559,0.01540425190797586,0.9724080717247611,0.9905857527359548,8613030000.0,0.2316451478669719,4732.831657740954,0.036476800695082856,1.4635968257074201,-0.0049944243725839055,0
2,2015-10-20,4900.02001953125,4909.3701171875,4866.60009765625,4880.97021484375,1711700000,-0.0049944243725839055,0.017587494911414536,-0.005006938193600329,4755.66953125,4800.614833984375,4921.387404785156,0.02634764311741744,0.016738560296594818,4827.299349143761,4805.627265900143,4802.428148585769,0.015678067560134457,0.5768710923336604,24.87120055799187,2.4768174018931104,22.39438315609876,1.7587494911414587,2.792761192932469,4976.844116181755,4534.494946318244,0.09062730366972177,0.7832619390523833,73.22259324614876,0.015001647218306734,0.9049429095426847,0.9589000559168498,6901330000.0,-0.19873377893726132,4738.6380711594875,0.030036508707117937,1.1330477562095325,-0.008369257720938106,0
3,2015-10-21,4903.97998046875,4904.85009765625,4836.4599609375,4840.1201171875,1895390000,-0.008369257720938106,0.011974036058398418,-0.00840447659991879,4760.038525390625,4796.681435546875,4922.624304199218,0.01682372765886453,0.00905598635729965,4829.271774996644,4808.912299356082,4805.220146259971,0.006489579324538086,0.5370394091171844,24.051628736672683,6.791779668849026,17.25984906782366,1.197403605839835,1.0220973219768097,4984.398665547251,4535.6783852339995,0.09270850091505456,0.6784666200978702,72.877417779906,0.015056944045895632,0.7924548089903353,0.8899352634192602,5005940000.0,-0.27464126479968354,4743.796508757563,0.020305172924705683,0.7138664803914818,0.016513988406231084,1
4,2015-10-22,4875.9599609375,4926.990234375,4861.7998046875,4920.0498046875,2156040000,0.016513988406231084,0.010256402544023269,0.016379115335632036,4769.3170166015625,4794.19462890625,4923.972202148438,0.03160469047481018,0.026251578319832047,4843.237625718314,4819.49682367336,4813.726046884233,0.020863792361107913,0.5962752995183997,29.511578834080865,11.335739501895393,18.175839332185472,1.0256402544023364,2.2711397657731065,5004.3227529854785,4534.3112802176465,0.09552982010873871,0.8207002314183804,73.87689630901986,0.015015477330866611,0.9677489619494929,0.8883822268275043,7161980000.0,0.43069633275668506,4753.848597451613,0.03496140102673473,1.2828009256735204,0.02272539161843956,1
5,2015-10-23,5024.3798828125,5048.5498046875,4999.5400390625,5031.85986328125,2178270000,0.02272539161843956,0.02970720950493222,0.022471016543952418,4786.585009765625,4794.160625,4925.450551757813,0.05124213881404249,0.049580991726001944,4872.256431497228,4839.721875064588,4829.884107358086,0.0397002127759869,0.6606272791671404,42.37232413914171,17.54305642934466,24.82926770979705,2.9707209504932135,4.169152059330404,5045.505023010522,4527.664996520728,0.1029122512470196,0.9736498551072498,77.7785465726613,0.015457216354579141,0.9504396216238161,0.9035477975212146,9340250000.0,0.30414354689624934,4771.105957104294,0.05465271752950418,1.8945994204289975,0.0005644696212581124,1
6,2015-10-26,5030.7998046875,5045.16015625,5012.740234375,5034.7001953125,1758690000,0.0005644696212581124,0.02634405567843534,0.0005643103682076387,4811.121508789062,4793.88982421875,4927.103703613281,0.046471220091822474,0.05023277128255543,4897.2477797765005,4858.291238897722,4845.055669428783,0.03631090598323272,0.6620681319872974,52.19211034771706,24.472867213019143,27.71924313469792,2.634405567843536,4.051966111427024,5066.215457994752,4556.027559583373,0.1013343155738218,0.9382281257936851,74.53864480854263,0.01480498180963009,0.9566982987090707,0.9582956274274599,11098940000.0,0.18829153395251733,4794.567825649245,0.05008425751714918,1.7529125031747397,-0.0009037862816512199,0
7,2015-10-27,5018.990234375,5040.080078125,5009.06982421875,5030.14990234375,1986840000,-0.0009037862816512199,0.030563531620480422,-0.0009041949427194023,4836.763012695313,4792.658818359375,4928.930903320313,0.03998270933284198,0.04955309630525151,4917.694260171462,4874.658730654486,4858.76635334841,0.0318978579385365,0.6572565546472924,58.92790682305167,31.36387513502565,27.56403168802602,3.056353162048041,4.868856248874505,5069.640055812261,4603.885969578364,0.09259248636246084,0.9152124379888322,71.42947402980744,0.014200267470463566,0.9407638776450171,0.9493005993259679,9112100000.0,-0.17901168940457376,4821.972135716213,0.04317274359293144,1.660849751955327,0.01302944054052202,1
8,2015-10-28,5040.3798828125,5095.68994140625,5019.60009765625,5095.68994140625,2141130000,0.01302944054052202,0.052802372261632424,0.01294528756932929,4860.539501953125,4793.385615234375,4931.101853027344,0.04837949354359394,0.06306697404254091,4945.07821113066,4895.709322154654,4876.316248760102,0.04084813988988678,0.6920077165125327,68.76196237055774,38.84349258213207,29.918469788425668,5.280237226163235,6.540866582946046,5097.3697031364845,4623.709300769766,0.09295314428726865,0.9964536581022155,71.76235758124976,0.014082952143168587,1.0,0.9658207254513625,11253230000.0,0.23497656961622457,4849.691599319122,0.05072453310673719,1.9858146324088648,-0.0042035371306538005,0
9,2015-10-29,5071.0400390625,5084.6298828125,5066.89013671875,5074.27001953125,1928310000,-0.0042035371306538005,0.03134525481770911,-0.004212396829623938,4882.898999023438,4794.49001953125,4933.276604003906,0.03919209071211305,0.058354485849436255,4964.953873961519,4912.715102857187,4890.979491039447,0.032885057100116466,0.6684599685690117,73.97438292207244,45.86967065012015,28.104712271952287,3.1345254817709187,4.1923146912987965,5111.210454945487,4654.587543101388,0.08998790172508017,0.9191007843538754,68.69360380312477,0.013537632711447731,0.9339033742909016,0.9582224173119728,9324920000.0,-0.17135613508299394,4874.758006339385,0.04092757280103121,1.6764031374154986,-0.004043935275865662,0
