,date,open,high,low,close,volume,return_1,return_5,log_return_1,sma_20,sma_50,sma_200,sma_ratio_20,sma_ratio_50,ema_12,ema_20,ema_26,ema_ratio_20,rsi_14,macd,macd_signal,macd_hist,roc_5,roc_10,bb_upper,bb_lower,bb_width,bb_pct_b,atr_14,atr_ratio,stoch_k,stoch_d,obv,obv_change,vwap,vwap_ratio,z_score_20,future_return,target_direction
0,2015-07-19,274.7669982910156,275.6700134277344,272.51300048828125,273.614013671875,15332500,-0.004681639208717225,-0.048179862881942204,-0.004692632405765162,275.08944778442384,252.2271987915039,247.0084701538086,-0.005363470407287574,0.08479186615417267,278.61869481189325,274.07606165527176,270.4518870872497,-0.00168583852455495,0.5407940378045635,8.166807724643547,10.157896492439829,-1.9910887677962812,-4.8179862881942155,1.6291087470130285,303.4577511727986,246.72114439604906,0.20736001791483374,0.47399502373565516,10.17007178842852,0.03716941121526302,0.184530925516717,0.2984178611070662,152276446.0,-0.09147781407801467,278.3492936468648,-0.017012006436047722,-0.10401990505737939,0.01961512791296327,1
1,2015-07-20,273.4989929199219,278.9809875488281,272.9599914550781,278.9809875488281,22711400,0.01961512791296327,-0.023958458452847498,0.019425230515446274,275.88489761352537,253.20301849365234,246.83213012695313,0.011222397318898958,0.10180751086038908,278.6744321560371,274.54319745465807,271.0836723066259,0.016164268994146136,0.5732743590445524,7.590759849411199,9.644469163834103,-2.0537093144229033,-2.3958458452847493,-2.0755174359296813,303.72157554278647,248.04821968426427,0.19955967733743174,0.5556116994845897,9.873709238808626,0.03539205063958166,0.291853175424111,0.25575485280736854,174987846.0,0.14914585017304646,279.2742903209584,-0.001050231912838151,0.22244679793835861,-0.011283850430048203,0
2,2015-07-21,278.8819885253906,280.5469970703125,275.41900634765625,275.8330078125,22930700,-0.011283850430048203,-0.008112444334216429,-0.01134799606665116,276.7454978942871,254.26115875244142,246.63613510131836,-0.0032972174388746778,0.0848413071265115,278.2372899493391,274.6660365363573,271.43547493669064,0.004248691577810826,0.5492085244838852,6.801815012648433,9.07593833359697,-2.2741233209485365,-0.8112444334216378,-5.895973593181403,303.37287194469127,250.11812384388293,0.1930688010225692,0.4828655638355513,9.534729344797743,0.034567035397297566,0.22890368550458515,0.23509592881513772,152057146.0,-0.13104167245992615,279.9257132347051,-0.014620684091187885,-0.06853774465779491,0.005035572289903145,1
3,2015-07-22,275.6570129394531,277.6659851074219,274.3810119628906,277.22198486328125,19389800,0.005035572289903145,-0.008050896411319064,0.005022936197976215,277.8359970092773,255.28953857421874,246.61683502197266,-0.002209980537459133,0.08591204485524284,278.08108916686865,274.9094601865405,271.8641053016233,0.008411950156868242,0.5581234065876524,6.216983865245368,8.50414743992665,-2.2871635746812817,-0.805089641131904,-10.822962571013175,302.49858846529963,253.173405553255,0.17792666384800085,0.48755175126079187,9.08831818763585,0.03278354056990817,0.21425516501536265,0.2450040086480196,171446946.0,0.12751653250153727,280.5056450693383,-0.011706217909608796,-0.0497929949568326,-0.004231171035699033,0
4,2015-07-23,277.34100341796875,278.1109924316406,275.71600341796875,276.04901123046875,18531300,-0.004231171035699033,0.004176086117649858,-0.0042401477702135515,278.82164764404297,256.2930389404297,246.67610504150392,-0.009944121760279923,0.07708353052316386,277.7684617920379,275.01798885739083,272.1740983333896,0.0037489270333241898,0.5483112716411868,5.5943634586482744,7.922190643670975,-2.3278271850227004,0.41760861176497754,-5.480142423870366,301.3496160978366,256.29367919024935,0.16321716461418795,0.4384623513819925,8.610223246638423,0.03119092225057778,0.15895349203023643,0.20070411418339476,152915646.0,-0.10808766462366731,281.0536972215014,-0.01780686765735162,-0.24615059447202978,0.044300118488887597,1
5,2015-07-24,276.0050048828125,289.25299072265625,275.2539978027344,288.27801513671875,37199400,0.044300118488887597,0.053593751533608236,0.043346917965858316,280.19124908447264,257.572119140625,246.7451251220703,0.0288615939243988,0.11921280959500691,279.38531615275804,276.2808485030411,273.36698105956214,0.043423808413363796,0.6230356838589424,6.018335093195901,7.541419533575961,-1.5230844403800594,5.359375153360822,0.28317490514479354,301.4212588760587,258.9612392928866,0.1472884415519338,0.690456013248074,8.995135366158669,0.03120298771965887,0.3833442141929645,0.25218429041285456,190115046.0,0.24326745479007425,281.6720193928435,0.023452793636069336,0.7618240529922959,0.0014533742015652162,1
6,2015-07-25,288.1640014648437,290.7330017089844,286.00201416015625,288.6969909667969,20662200,0.0014533742015652162,0.034826758279605796,0.0014523190754852883,281.0304489135742,258.8470190429687,246.75766510009765,0.027280111756076586,0.11531897115984568,280.817881508764,277.463338261494,274.50253734898695,0.040486980282475216,0.625226216354787,6.315344159777055,7.29620445881618,-0.9808602990391249,3.482675827960579,1.0033904385469,302.2094915182898,259.85140630885866,0.14672160270039925,0.6809935934383474,8.690553379206486,0.030102680842302196,0.3932371494165409,0.311844951879914,210777246.0,0.10868261315835044,282.6683864468383,0.021327480570921153,0.7239743737533897,0.013817302558355227,1
7,2015-07-26,288.6400146484375,293.052001953125,287.7059936523437,292.6860046386719,16032300,0.013817302558355227,0.061098550024251796,0.013722713943767523,282.21324920654297,260.18835906982423,246.74941009521484,0.03710936839986645,0.12490045936346661,282.6437466056729,278.91311601170145,275.84946085192655,0.04938056992053608,0.6462712819135894,6.794285753746351,7.195820717802214,-0.4015349640558634,6.109855002425182,5.2490447104062365,303.2119063667336,261.2145920463523,0.14348931501602893,0.749367265540751,8.451657302176118,0.028876192124764895,0.5306003346304906,0.4357272327466654,226809546.0,0.07606276438396961,283.66108124826593,0.03181586755113286,0.9974690621630045,0.0032047595935034145,1
8,2015-07-27,292.6390075683594,297.77398681640625,287.45001220703125,293.6239929199219,30592000,0.0032047595935034145,0.059165610782022426,0.003199635296651489,283.58409881591797,261.6032189941406,246.80078506469727,0.0354035862586255,0.12240206389241126,284.3330152694035,280.3141519077224,277.16609285696325,0.04748187318270314,0.6511641006240521,7.166922412440272,7.190041056729826,-0.023118644289554346,5.916561078202248,5.063837816718495,303.7460881751054,263.42210945673054,0.13733202902588465,0.7489807410653384,8.585394252690325,0.029239416599827258,0.838716104906227,0.5875178629844195,257401546.0,0.13487968447324522,284.7362835784892,0.031213827861115373,0.9959229642613526,0.002734820902126067,1
9,2015-07-28,293.63299560546875,296.64898681640625,293.4230041503906,294.427001953125,25453600,0.002734820902126067,0.06657510070671036,0.0027310880836206508,284.7661987304688,262.9219790649414,246.8208801269531,0.033925386038531125,0.11982650899034142,285.88593629766837,281.6582328644274,278.44467871593815,0.045334265428142784,0.6555427707265928,7.441257581730213,7.240284361729904,0.20097322000030893,6.657510070671027,7.102921017820247,304.5370285370666,264.99536892387096,0.13430038464845342,0.7443196192865985,8.202579139356418,0.02785946630215095,0.869923963978068,0.7464134678382619,282855146.0,0.09888674095220858,285.93594529534425,0.029695660155669934,0.9772784771463953,-0.01642853944491296,0
