,date,open,high,low,close,volume,return_1,return_5,log_return_1,sma_20,sma_50,sma_200,sma_ratio_20,sma_ratio_50,ema_12,ema_20,ema_26,ema_ratio_20,rsi_14,macd,macd_signal,macd_hist,roc_5,roc_10,bb_upper,bb_lower,bb_width,bb_pct_b,atr_14,atr_ratio,stoch_k,stoch_d,obv,obv_change,vwap,vwap_ratio,z_score_20,future_return,target_direction
0,2015-10-21,1267.5,1271.0,1261.125,1265.0,1929688.0,0.0012862372613040574,0.018641562885355567,0.001285410766793985,1288.5899963378906,1294.3574975585936,1281.914498901367,-0.01830682870807021,-0.022681135323098567,1271.6081354883308,1278.8638924139045,1281.5331971865983,-0.010840788058951167,0.45298118929854736,-9.925061698267427,-4.009633147295132,-5.915428550972296,1.8641562885355543,-4.670395201580339,1361.0177129403844,1216.1622797353969,0.11451022387746052,0.3371480046281178,26.249881988583688,0.020750894852635326,0.2360335043574627,0.18881613066844483,-36041226.0,0.0508201619797722,1290.622643597895,-0.019852932013083358,-0.651407981487529,0.00282604835721334,1
1,2015-10-23,1274.0,1274.0,1263.6500244140625,1268.574951171875,2335398.0,0.00282604835721334,0.028122744339479366,0.0028220625901026032,1288.8487426757813,1294.0079956054688,1281.8934985351561,-0.015730155783692523,-0.01965447239890783,1271.1414917473378,1277.8839932479968,1280.5733271114336,-0.007284731732542515,0.4652806680760615,-9.431835364095832,-5.094073590655272,-4.33776177344056,2.812274433947928,-3.669608348871366,1360.9337151696081,1216.7637701819544,0.11364716357868603,0.359375742248896,25.114174388394677,0.01979715456717389,0.25879302868138376,0.24017155258927225,-33705828.0,0.06479796220028697,1290.6620408605984,-0.017112992394194837,-0.5624970310044161,-0.00023642809400847842,0
2,2015-10-26,1274.5,1274.5,1257.550048828125,1268.2750244140625,1414630.0,-0.00023642809400847842,0.026112479299403413,-0.00023645604753638302,1288.9462463378907,1293.3314965820311,1281.7862487792968,-0.016037303326309038,-0.01937358846837567,1270.700496772988,1276.9688533590506,1279.6623417264432,-0.006808176191705151,0.4643400252605373,-8.961844953455284,-5.867627863215275,-3.094217090240009,2.6112479299403315,-3.540389670603951,1360.90811056938,1216.9843821064014,0.11347990435234709,0.35637377418869864,24.531015587214704,0.01934203159014972,0.2987228589451386,0.2645164639946618,-35120458.0,-0.041969893159129634,1290.5846810039045,-0.017286472494379868,-0.5745049032452064,-0.0021485683574006265,0
3,2015-10-27,1265.0250244140625,1272.449951171875,1260.175048828125,1265.550048828125,1530420.0,-0.0021485683574006265,0.017016613824711202,-0.002150879841908979,1287.7137512207032,1291.925498046875,1281.7633740234376,-0.017211668642637346,-0.020415611626695362,1269.9081201660858,1275.881348165629,1278.616986696938,-0.008097382528835961,0.4553311235436185,-8.70886653085222,-6.435875596742664,-2.272990934109555,1.70166138247112,-2.3721359902592356,1360.4256577824588,1215.0018446589477,0.11490957094756603,0.34759234463372113,23.655578926967223,0.01869193474321449,0.28814868136902033,0.281888189665181,-36650878.0,-0.0435763109922997,1290.2575372955075,-0.01914926884997825,-0.6096306214651149,-0.000790170251208977,0
4,2015-10-28,1255.0250244140625,1266.7750244140625,1255.0250244140625,1264.550048828125,1255342.0,-0.000790170251208977,0.0009300871302067026,-0.0007904826002720557,1286.0987548828125,1290.860498046875,1281.9696240234375,-0.01675509440692291,-0.020382101132197294,1269.0838014987073,1274.8021768001524,1277.5749912992483,-0.00804213246463148,0.4518590025506922,-8.491189800540951,-6.846938437502322,-1.644251363038629,0.09300871302067874,-2.6726424300811535,1359.3887681175,1212.808741648125,0.115914768739452,0.3529901612537251,22.805180432183853,0.018034225259267286,0.3292134831460674,0.3053616744867422,-37906220.0,-0.03425134863072039,1289.36261193432,-0.01924405351646652,-0.5880393549850994,-0.013344667548459865,0
5,2015-10-29,1266.7750244140625,1267.699951171875,1245.0250244140625,1247.675048828125,3130316.0,-0.013344667548459865,-0.013695613574604693,-0.013434507778316954,1283.7762573242187,1288.7819995117188,1282.1637493896485,-0.028121106220907688,-0.03189596898402369,1265.7901472416947,1272.2186408028165,1275.3601807458317,-0.01929196066424843,0.39682419805413316,-9.570033504136973,-7.391557450829253,-2.17847605330772,-1.3695613574604744,0.46906416690462766,1358.9159228850517,1208.6365917633857,0.12044749252845556,0.259772629897679,22.795876598300186,0.01827068403725084,0.19315403422982885,0.2701720662483056,-41036536.0,-0.0825805369145222,1287.0354788409215,-0.030582241639712793,-0.9609094804092851,-6.017050854545403e-05,0
6,2015-10-30,1250.0,1255.949951171875,1242.5,1247.5999755859375,1516696.0,-6.017050854545403e-05,-0.01653428168872595,-6.017231886312219e-05,1281.4550048828125,1286.8864990234374,1282.2922491455079,-0.026419210325664966,-0.030528351542511878,1262.9916592946552,1269.8740060202567,1273.303869252506,-0.017540346781430127,0.3965896474971392,-10.312209957850882,-7.97568795223358,-2.3365220056173026,-1.6534281688725911,1.11234732739844,1358.114575292901,1204.795434472724,0.12289126628763385,0.2791858921477879,22.128310496412674,0.017736703213720468,0.19241982159229828,0.23826244632273155,-42553232.0,-0.03695964981059805,1285.3058522409942,-0.029336112170744943,-0.8832564314088484,0.00887710280451559,1
7,2015-11-02,1250.0,1261.4000244140625,1243.7750244140625,1258.675048828125,1319294.0,0.00887710280451559,-0.007569316907720891,0.00883793296652439,1278.2737548828125,1284.6510009765625,1282.304874267578,-0.015332166509578582,-0.020220240461176764,1262.3275653767273,1268.807438668625,1272.220252924774,-0.007985758541211085,0.44839108902892844,-9.892687548046752,-8.359087871396214,-1.533599676650537,-0.75693169077209,1.8345508760618932,1353.054104110106,1203.493405655519,0.11882391614407056,0.36895818047654777,21.806645460954627,0.017325079639305994,0.39385231163714257,0.2598087224864233,-41233938.0,0.03100337948478273,1283.1918567383664,-0.019106112450369306,-0.5241672780938086,0.01036798717028864,1
8,2015-11-03,1264.0,1273.9000244140625,1259.25,1271.7249755859375,1364906.0,0.01036798717028864,0.004879243427417412,0.010314608229066623,1274.0687561035156,1282.7494995117188,1282.3892492675782,-0.0018396028521616703,-0.008594448043033998,1263.773320793529,1269.0852993274168,1272.18356571449,0.0020799833233586806,0.5021483267512393,-8.410244920961077,-8.369319281309187,-0.04092563965189022,0.487924342741748,2.1978885453289805,1339.3415217063916,1208.7959905006396,0.10265232948311341,0.48204626006014634,21.33652618416769,0.016777626132833515,0.9404180928967191,0.5088967420420533,-39869032.0,0.033101519432851646,1276.4574445839885,-0.0037075023676902408,-0.07181495975941476,-0.0037940209278755077,0
9,2015-11-04,1272.5,1273.5999755859375,1260.0,1266.9000244140625,991434.0,-0.0037940209278755077,0.001858349211338206,-0.003801236481699544,1269.9137573242188,1281.2189990234374,1282.478999633789,-0.0023731791964411997,-0.011176055475519031,1264.254352119765,1268.8771779070973,1271.7921922848286,-0.0015581913895684751,0.4835762450972766,-7.537840165063699,-8.20302345806009,0.6651832929963906,0.18583492113382566,0.27901647682299396,1324.5476445952388,1215.2798700531987,0.08624814305499452,0.47241883141861984,20.783915427151246,0.01640533193356259,0.8368226826928621,0.7236976957422412,-40860466.0,-0.024867270416798683,1270.49624338248,-0.0028305624571098864,-0.11032467432552057,-0.020187128225856554,0
